2012-11-28,1400000.00,1438000.00,1396000.00,1413000.00,281100,1406320.40
2012-11-27,1405000.00,1428000.00,1404000.00,1416000.00,236700,1409306.22
2012-11-26,1442000.00,1443000.00,1399000.00,1404000.00,274900,1397362.95
2012-11-23,1422000.00,1442000.00,1417000.00,1437000.00,246400,1430206.95
2012-11-22,1394000.00,1419000.00,1391000.00,1417000.00,298600,1410301.49
2012-11-21,1376000.00,1397000.00,1372000.00,1384000.00,355600,1377457.49
2012-11-20,1353000.00,1365000.00,1346000.00,1364000.00,268400,1357552.04
2012-11-19,1315000.00,1342000.00,1313000.00,1332000.00,202700,1325703.31
2012-11-16,1322000.00,1326000.00,1301000.00,1307000.00,243400,1300821.49
2012-11-15,1335000.00,1338000.00,1326000.00,1331000.00,199100,1324708.04
2012-11-14,1357000.00,1357000.00,1346000.00,1355000.00,208700,1348594.58
2012-11-13,1347000.00,1349000.00,1326000.00,1349000.00,146500,1342622.95
2012-11-12,1331000.00,1347000.00,1331000.00,1345000.00,139100,1338641.86
2012-11-09,1335000.00,1351000.00,1326000.00,1341000.00,291000,1334660.77
2012-11-08,1348000.00,1357000.00,1341000.00,1350000.00,306500,1343618.22
2012-11-07,1343000.00,1362000.00,1335000.00,1362000.00,193500,1355561.49
2012-11-06,1349000.00,1349000.00,1332000.00,1349000.00,179600,1342622.95
2012-11-05,1328000.00,1349000.00,1320000.00,1341000.00,261200,1334660.77
2012-11-02,1319000.00,1333000.00,1313000.00,1327000.00,370400,1320726.95
2012-11-01,1295000.00,1302000.00,1290000.00,1297000.00,209100,1290868.76
2012-10-31,1306000.00,1312000.00,1299000.00,1310000.00,212000,1303807.31
2012-10-30,1299000.00,1304000.00,1292000.00,1298000.00,132800,1291864.04
2012-10-29,1298000.00,1299000.00,1279000.00,1299000.00,228900,1292859.31
2012-10-26,1306000.00,1312000.00,1287000.00,1287000.00,275800,1280916.04
2012-10-25,1296000.00,1322000.00,1291000.00,1322000.00,237600,1315750.58
2012-10-24,1297000.00,1309000.00,1289000.00,1300000.00,269000,1293854.58
2012-10-23,1319000.00,1322000.00,1302000.00,1313000.00,185000,1306793.13
2012-10-22,1277000.00,1317000.00,1276000.00,1315000.00,234800,1308783.67
